Route_Number,Reason,Occurred_On,Boro,Bus_Company_Name,How_Long_Delayed,Number_Of_Students_On_The_Bus,Breakdown_or_Running_Late
L924,Heavy Traffic,11/10/2016 7:56,,"RELIANT TRANS, INC. (B232",15MINS,3,Running Late
L702,Heavy Traffic,11/10/2016 7:57,Brooklyn,"RELIANT TRANS, INC. (B232",20 MIN,2,Running Late
L518,Heavy Traffic,11/10/2016 7:57,,"RELIANT TRANS, INC. (B232",25 MIN,9,Running Late
X616,Heavy Traffic,11/10/2016 7:57,Bronx,G.V.C. LTD. (B2192),10MIN,8,Running Late
R370,Heavy Traffic,11/10/2016 7:59,Staten Island,"RELIANT TRANS, INC. (B232",20 MIN,1,Running Late
J712,Heavy Traffic,11/10/2016 8:00,New Jersey,"RELIANT TRANS, INC. (B232",20 MIN,8,Running Late
J711,Heavy Traffic,11/10/2016 8:03,New Jersey,"RELIANT TRANS, INC. (B232",25 MIN,5,Running Late
X490,Heavy Traffic,11/10/2016 8:02,Bronx,G.V.C. LTD. (B2192),8MIN,7,Running Late
M087,Heavy Traffic,11/10/2016 7:58,Manhattan,"BORO TRANSIT, INC.",25-35 MIN,6,Running Late
X379,Heavy Traffic,11/10/2016 7:04,Bronx,VAN TRANS LLC (B2192),11/10/2016,6,Running Late
W944,Heavy Traffic,11/10/2016 8:06,Westchester,CHILDREN`S TRANS INC. (B2,15 MINUTES,1,Running Late
L780,Heavy Traffic,11/10/2016 8:09,Bronx,"RELIANT TRANS, INC. (B232",25 MIN,3,Running Late
M620,Heavy Traffic,11/10/2016 8:14,Manhattan,"RELIANT TRANS, INC. (B232",25 MIN,1,Running Late
M868,Heavy Traffic,11/10/2016 8:02,Manhattan,LEESEL TRANSP CORP (B2192,15 MIN,5,Running Late
L346,Won`t Start,11/10/2016 8:21,Brooklyn,"RELIANT TRANS, INC. (B232",,1,Breakdown
X793,Heavy Traffic,11/10/2016 8:23,Bronx,G.V.C. LTD. (B2192),10 mins,6,Running Late
M753,Heavy Traffic,11/10/2016 8:20,Manhattan,LEESEL TRANSP CORP (B2192,20,2,Running Late
M138,Heavy Traffic,11/10/2016 8:42,Manhattan,"RELIANT TRANS, INC. (B232",25 MIN,5,Running Late
X601,Heavy Traffic,11/10/2016 15:58,Bronx,G.V.C. LTD. (B2192),10MINS,3,Running Late
Q032,Heavy Traffic,11/14/2016 06:30:00 AM,Queens,"RELIANT TRANS, INC. (B232",15MINS,1,Running Late
M772,Heavy Traffic,11/14/2016 06:44:00 AM,Manhattan,"RELIANT TRANS, INC. (B232",15MINS,1,Running Late
L351,Heavy Traffic,09/08/2016 7:26,,"RELIANT TRANS, INC. (B232",15MINS,4,Running Late
X205,Heavy Traffic,11/14/2016 06:59:00 AM,Bronx,VAN TRANS LLC (B2192),30mins,2,Running Late
W899,Heavy Traffic,11/14/2016 07:01:00 AM,All Boroughs,VAN TRANS LLC (B2192),40mins,1,Running Late
X167,Heavy Traffic,11/14/2016 07:07:00 AM,Bronx,VAN TRANS LLC (B2192),15 mins,6,Running Late
W902,Heavy Traffic,11/14/2016 07:03:00 AM,All Boroughs,VAN TRANS LLC (B2192),45mins,1,Running Late
X375,Heavy Traffic,11/14/2016 07:08:00 AM,Bronx,VAN TRANS LLC (B2192),15 mins,7,Running Late
C910,Heavy Traffic,11/14/2016 07:08:00 AM,All Boroughs,VAN TRANS LLC (B2192),40mins,1,Running Late
Q101,Heavy Traffic,11/14/2016 07:09:00 AM,Queens,"RELIANT TRANS, INC. (B232",15MINS,1,Running Late
X205,Heavy Traffic,11/14/2016 07:09:00 AM,Bronx,VAN TRANS LLC (B2192),15 mins,8,Running Late
X399,Heavy Traffic,11/14/2016 07:12:00 AM,Bronx,VAN TRANS LLC (B2192),15 mins,6,Running Late
X199,Heavy Traffic,09/08/2016 7:40,Bronx,"BORO TRANSIT, INC.",35-45 MIN,3,Running Late
L534,Heavy Traffic,09/08/2016 7:43,,"RELIANT TRANS, INC. (B232",15MINS,4,Running Late
L707,Heavy Traffic,09/08/2016 7:46,Brooklyn,"RELIANT TRANS, INC. (B232",20MINS,3,Running Late
C910,Heavy Traffic,11/14/2016 07:14:00 AM,Connecticut,VAN TRANS LLC (B2192),15 mins,1,Running Late
L634,Heavy Traffic,11/14/2016 07:15:00 AM,Bronx,"RELIANT TRANS, INC. (B232",20 MIN,5,Running Late
X049,Heavy Traffic,11/14/2016 07:16:00 AM,Bronx,VAN TRANS LLC (B2192),15 mins,9,Running Late
X307,Heavy Traffic,11/14/2016 07:17:00 AM,Bronx,VAN TRANS LLC (B2192),15 mins,6,Running Late
W001,Other,11/14/2016 07:15:00 AM,Westchester,"BORO TRANSIT, INC.",25-35 MIN,2,Running Late
W829,Heavy Traffic,11/14/2016 07:12:00 AM,All Boroughs,VAN TRANS LLC (B2192),35mins,1,Running Late
X262,Heavy Traffic,11/14/2016 07:20:00 AM,Bronx,VAN TRANS LLC (B2192),15 mins,10,Running Late
M020,Heavy Traffic,11/14/2016 07:20:00 AM,Manhattan,"BORO TRANSIT, INC.",25 MIN,3,Running Late
L016,Heavy Traffic,11/14/2016 07:34:00 AM,Brooklyn,B & F SKILLED INC.(B2192),15 mins,2,Running Late
M127,Heavy Traffic,11/14/2016 07:24:00 AM,Manhattan,CONSOLIDATED BUS TRANS. I,35-40 MIN,4,Running Late
M718,Heavy Traffic,11/14/2016 07:26:00 AM,Manhattan,"RELIANT TRANS, INC. (B232",15MINS,7,Running Late
X024,Other,11/14/2016 07:25:00 AM,Bronx,CONSOLIDATED BUS TRANS. I,35-45 MIN,5,Running Late
M167,Heavy Traffic,11/14/2016 07:29:00 AM,Manhattan,"RELIANT TRANS, INC. (B232",10 MIN,9,Running Late
X415,Other,11/14/2016 07:26:00 AM,Bronx,CONSOLIDATED BUS TRANS. I,35-40 MIN,2,Running Late
Q821,Problem Run,11/14/2016 07:30:00 AM,Queens,FIRST STEPS TRANSP INC. (,20 Min,3,Running Late
Y943,Heavy Traffic,09/08/2016 7:50,,"DON THOMAS BUSES, INC. (B",20 MINTUES,3,Running Late
C907,Heavy Traffic,09/08/2016 7:55,Connecticut,VAN TRANS LLC (B2192),20 mins,4,Running Late
K349,Heavy Traffic,09/08/2016 7:56,Brooklyn,"RELIANT TRANS, INC. (B232",20MINS,3,Running Late
L021,Heavy Traffic,11/14/2016 07:28:00 AM,Brooklyn,B & F SKILLED INC.(B2192),15 mins,1,Running Late
M525,Heavy Traffic,11/14/2016 07:32:00 AM,Manhattan,"RELIANT TRANS, INC. (B232",15MINS,5,Running Late
X023,Heavy Traffic,11/14/2016 07:34:00 AM,Bronx,CONSOLIDATED BUS TRANS. I,35-40 MIN,2,Running Late
M226,Other,11/14/2016 07:30:00 AM,Manhattan,CONSOLIDATED BUS TRANS. I,25-35 MIN,4,Running Late
M535,Other,11/14/2016 07:41:00 AM,Manhattan,"RELIANT TRANS, INC. (B232",25 MIN,5,Running Late
M174,Heavy Traffic,11/14/2016 07:35:00 AM,Manhattan,CONSOLIDATED BUS TRANS. I,35-45 MIN,3,Running Late
X531,Heavy Traffic,11/14/2016 07:42:00 AM,Bronx,G.V.C. LTD. (B2192),20,7,Running Late
M913,Heavy Traffic,11/14/2016 07:43:00 AM,Manhattan,G.V.C. LTD. (B2192),10 mins,2,Running Late
Q298,Heavy Traffic,11/14/2016 07:43:00 AM,Queens,FIRST STEPS TRANSP INC. (,15 Min,6,Running Late
M581,Other,11/14/2016 07:44:00 AM,Manhattan,"RELIANT TRANS, INC. (B232",30mins,5,Running Late
X394,Accident,11/14/2016 07:40:00 AM,Bronx,"BORO TRANSIT, INC.",45 MIN,3,Running Late
M462,Heavy Traffic,11/14/2016 07:45:00 AM,Manhattan,FIRST STEPS TRANSP INC. (,20 Min,1,Running Late
M171,Heavy Traffic,11/14/2016 07:47:00 AM,Manhattan,FIRST STEPS TRANSP INC. (,1 hour,5,Running Late
X814,Heavy Traffic,11/14/2016 07:45:00 AM,Bronx,"BORO TRANSIT, INC.",30-40 MIN,4,Running Late
M418,Problem Run,11/14/2016 07:48:00 AM,Manhattan,FIRST STEPS TRANSP INC. (,30 mins,9,Running Late
L771,Heavy Traffic,11/14/2016 07:50:00 AM,Brooklyn,B & F SKILLED INC.(B2192),15 mins,4,Running Late
J689,Heavy Traffic,11/14/2016 07:49:00 AM,New Jersey,"THOMAS BUSES, INC. (B2321",30 mins,1,Running Late
L780,Heavy Traffic,11/14/2016 07:50:00 AM,Bronx,"RELIANT TRANS, INC. (B232",20 MIN,3,Running Late
J505,Heavy Traffic,11/14/2016 07:50:00 AM,New Jersey,"THOMAS BUSES, INC. (B2321",25 Min,1,Running Late
X785,Heavy Traffic,11/14/2016 07:52:00 AM,Bronx,G.V.C. LTD. (B2192),30 mins,5,Running Late
M067,Other,11/14/2016 07:53:00 AM,Manhattan,"RELIANT TRANS, INC. (B232",15MINS,3,Running Late
Y938,Heavy Traffic,11/14/2016 07:50:00 AM,,PRIDE TRANSPORTATION (SCH,35min,2,Running Late
W902,Heavy Traffic,11/14/2016 07:58:00 AM,Westchester,VAN TRANS LLC (B2192),40 MINS,2,Running Late
X717,Won`t Start,11/14/2016 08:03:00 AM,Bronx,"RELIANT TRANS, INC. (B232",,6,Breakdown
J506,Heavy Traffic,11/14/2016 08:09:00 AM,New Jersey,"THOMAS BUSES, INC. (B2321",20 Min,3,Running Late
K877,Heavy Traffic,11/14/2016 08:12:00 AM,Brooklyn,"RELIANT TRANS, INC. (B232",20 MIN,12,Running Late
W947,Heavy Traffic,11/14/2016 08:14:00 AM,Westchester,CHILDREN`S TRANS INC. (B2,30 mins,4,Running Late
M540,Other,11/14/2016 08:10:00 AM,Manhattan,PRIDE TRANSPORTATION (SCH,20min,8,Running Late
P573,Heavy Traffic,11/14/2016 08:10:00 AM,,ACME BUS CORP. (B2321),10Min,8,Running Late
J690,Heavy Traffic,11/14/2016 08:23:00 AM,Manhattan,"RELIANT TRANS, INC. (B232",15MINS,2,Running Late
M038,Heavy Traffic,11/14/2016 08:19:00 AM,Manhattan,LEESEL TRANSP CORP (B2192,30 min,3,Running Late
R698,Heavy Traffic,11/14/2016 08:28:00 AM,Staten Island,"RELIANT TRANS, INC. (B232",15MINS,6,Running Late
M274,Heavy Traffic,11/14/2016 08:22:00 AM,Manhattan,LEESEL TRANSP CORP (B2192,20,5,Running Late
M659,Heavy Traffic,11/14/2016 08:40:00 AM,Manhattan,LEESEL TRANSP CORP (B2192,20min,3,Running Late
M950,Heavy Traffic,11/14/2016 08:45:00 AM,Manhattan,LEESEL TRANSP CORP (B2192,30 min,4,Running Late
L351,Heavy Traffic,11/14/2016 09:31:00 AM,Queens,"RELIANT TRANS, INC. (B232",20 MIN,1,Running Late
Y922,Heavy Traffic,09/08/2016 8:20,,"DON THOMAS BUSES, INC. (B",30 MINTUES,2,Running Late
X937,Heavy Traffic,09/08/2016 8:38,Bronx,G.V.C. LTD. (B2192),20 mins,8,Running Late
L002,Heavy Traffic,09/08/2016 8:35,Brooklyn,B & F SKILLED INC.(B2192),15 mins,1,Running Late
Q456,Mechanical Problem,11/14/2016 04:05:00 PM,Queens,"RELIANT TRANS, INC. (B232",,1,Breakdown
X601,Heavy Traffic,11/14/2016 04:10:00 PM,Bronx,G.V.C. LTD. (B2192),10mins,4,Running Late
X959,Heavy Traffic,11/14/2016 04:55:00 PM,Bronx,G.V.C. LTD. (B2192),15 mins,2,Running Late
M321,Accident,11/14/2016 05:15:00 PM,Manhattan,CONSOLIDATED BUS TRANS. I,45MINS,1,Running Late
L590,Heavy Traffic,11/15/2016 06:21:00 AM,,"RELIANT TRANS, INC. (B232",15MINS,1,Running Late
L680,Heavy Traffic,11/15/2016 06:29:00 AM,,"RELIANT TRANS, INC. (B232",15MINS,2,Running Late
X349,Heavy Traffic,11/15/2016 06:29:00 AM,Bronx,VAN TRANS LLC (B2192),10 MINS,1,Running Late
X376,Heavy Traffic,11/15/2016 06:36:00 AM,Bronx,VAN TRANS LLC (B2192),15 mins,1,Running Late
X348,Heavy Traffic,11/15/2016 06:37:00 AM,Bronx,VAN TRANS LLC (B2192),,2,Running Late
X339,Heavy Traffic,11/15/2016 06:39:00 AM,Bronx,VAN TRANS LLC (B2192),15 mins,2,Running Late
M718,Heavy Traffic,11/15/2016 06:40:00 AM,Manhattan,"RELIANT TRANS, INC. (B232",20 MIN,1,Running Late
Y959,Heavy Traffic,11/15/2016 06:45:00 AM,,"DON THOMAS BUSES, INC. (B",20 MINTUES,1,Running Late
Q122,Heavy Traffic,11/15/2016 06:47:00 AM,Queens,"RELIANT TRANS, INC. (B232",40 MIN,2,Running Late
L771,Heavy Traffic,11/15/2016 06:52:00 AM,Brooklyn,B & F SKILLED INC.(B2192),45mins,1,Running Late
X242,Heavy Traffic,11/15/2016 06:52:00 AM,Bronx,VAN TRANS LLC (B2192),15 MINS,2,Running Late
L351,Heavy Traffic,11/15/2016 07:02:00 AM,Bronx,"RELIANT TRANS, INC. (B232",25 MIN,6,Running Late
W814,Heavy Traffic,11/15/2016 06:56:00 AM,Westchester,VAN TRANS LLC (B2192),20 mins,2,Running Late
X029,Heavy Traffic,11/15/2016 07:08:00 AM,Bronx,"RELIANT TRANS, INC. (B232",15MINS,1,Running Late
L963,Heavy Traffic,11/15/2016 07:12:00 AM,Brooklyn,"RELIANT TRANS, INC. (B232",20 MIN,3,Running Late
Y888,Heavy Traffic,11/15/2016 07:16:00 AM,,"DON THOMAS BUSES, INC. (B",20 MINTUES,1,Running Late
M543,Heavy Traffic,11/15/2016 07:16:00 AM,Manhattan,"RELIANT TRANS, INC. (B232",25 MIN,7,Running Late
X007,Heavy Traffic,09/09/2016 7:15,Bronx,"RELIANT TRANS, INC. (B232",15 MINS,4,Running Late
X307,Heavy Traffic,11/15/2016 07:16:00 AM,Bronx,VAN TRANS LLC (B2192),20 mins,9,Running Late
Y964,Heavy Traffic,11/15/2016 07:18:00 AM,,"DON THOMAS BUSES, INC. (B",20 MINTUES,1,Running Late
Y650,Heavy Traffic,09/09/2016 7:00,,"BORO TRANSIT, INC.",20-25 MIN,3,Running Late
L559,Heavy Traffic,11/15/2016 07:21:00 AM,Bronx,"RELIANT TRANS, INC. (B232",20 MIN,2,Running Late
X131,Heavy Traffic,11/15/2016 07:21:00 AM,Bronx,"RELIANT TRANS, INC. (B232",15MINS,7,Running Late
K615,Heavy Traffic,11/15/2016 07:21:00 AM,Brooklyn,"RELIANT TRANS, INC. (B232",,4,Running Late
M924,Heavy Traffic,09/09/2016 7:26,Manhattan,LEESEL TRANSP CORP (B2192,20 MIN,3,Running Late
Q032,Heavy Traffic,11/15/2016 07:22:00 AM,Queens,"RELIANT TRANS, INC. (B232",15MINS,5,Running Late
M799,Weather Conditions,11/15/2016 07:23:00 AM,Manhattan,"RELIANT TRANS, INC. (B232",,1,Running Late
X344,Weather Conditions,11/15/2016 07:20:00 AM,Bronx,"BORO TRANSIT, INC.",25 MIN,4,Running Late
X345,Other,11/15/2016 07:19:00 AM,Bronx,VAN TRANS LLC (B2192),15 mins,10,Running Late
M909,Heavy Traffic,11/15/2016 07:26:00 AM,Manhattan,"RELIANT TRANS, INC. (B232",20 MIN,5,Running Late
Y749,Heavy Traffic,11/15/2016 07:27:00 AM,,"DON THOMAS BUSES, INC. (B",20 MINTUES,6,Running Late
X234,Weather Conditions,11/15/2016 07:20:00 AM,Bronx,"BORO TRANSIT, INC.",20-25 MIN,5,Running Late
R624,Weather Conditions,11/15/2016 07:26:00 AM,Staten Island,"RELIANT TRANS, INC. (B232",,9,Running Late
M635,Heavy Traffic,11/15/2016 07:28:00 AM,Manhattan,"RELIANT TRANS, INC. (B232",20 MIN,8,Running Late
R377,Heavy Traffic,11/15/2016 07:31:00 AM,Staten Island,"RELIANT TRANS, INC. (B232",25 MIN,2,Running Late
M625,Heavy Traffic,11/15/2016 07:29:00 AM,Manhattan,"RELIANT TRANS, INC. (B232",15MINS,2,Running Late
Y887,Heavy Traffic,11/15/2016 07:39:00 AM,,"DON THOMAS BUSES, INC. (B",20 MINTUES,2,Running Late
X583,Heavy Traffic,11/15/2016 07:38:00 AM,Bronx,"RELIANT TRANS, INC. (B232",15MINS,5,Running Late
L526,Heavy Traffic,11/15/2016 07:41:00 AM,,"RELIANT TRANS, INC. (B232",15MINS,4,Running Late
Y730,Heavy Traffic,11/15/2016 07:40:00 AM,,"DON THOMAS BUSES, INC. (B",20 MINTUES,6,Running Late
K877,Heavy Traffic,11/15/2016 07:41:00 AM,Brooklyn,"RELIANT TRANS, INC. (B232",25 MIN,7,Running Late
Q161,Heavy Traffic,11/15/2016 07:42:00 AM,Queens,"RELIANT TRANS, INC. (B232",15MINS,7,Running Late
L926,Heavy Traffic,11/15/2016 07:43:00 AM,Bronx,"RELIANT TRANS, INC. (B232",20 MIN,4,Running Late
L021,Heavy Traffic,11/15/2016 07:45:00 AM,Brooklyn,B & F SKILLED INC.(B2192),15 mins,2,Running Late
X000,Heavy Traffic,11/15/2016 07:44:00 AM,Bronx,VAN TRANS LLC (B2192),15 MINS,12,Running Late
M160,Heavy Traffic,11/15/2016 07:43:00 AM,Manhattan,CONSOLIDATED BUS TRANS. I,25 MIN,4,Running Late
M581,Heavy Traffic,11/15/2016 07:44:00 AM,Manhattan,"RELIANT TRANS, INC. (B232",15MINS,6,Running Late
X262,Heavy Traffic,11/15/2016 07:47:00 AM,Bronx,VAN TRANS LLC (B2192),15 mins,16,Running Late
X107,Heavy Traffic,11/15/2016 07:45:00 AM,Bronx,CONSOLIDATED BUS TRANS. I,20-25 MIN,4,Running Late
M636,Heavy Traffic,11/15/2016 07:47:00 AM,Manhattan,"RELIANT TRANS, INC. (B232",15MINS,3,Running Late
M332,Heavy Traffic,11/15/2016 07:48:00 AM,Manhattan,G.V.C. LTD. (B2192),20MIN,5,Running Late
L536,Heavy Traffic,11/15/2016 07:49:00 AM,Bronx,"RELIANT TRANS, INC. (B232",25 MIN,10,Running Late
X8668,Heavy Traffic,11/15/2016 07:48:00 AM,Bronx,VAN TRANS LLC (B2192),15 mins,6,Running Late
Q512,Mechanical Problem,11/15/2016 07:46:00 AM,Queens,"RELIANT TRANS, INC. (B232",,3,Breakdown
J713,Heavy Traffic,09/09/2016 8:02,New Jersey,"RELIANT TRANS, INC. (B232",25 MINS,10,Running Late
M100,Heavy Traffic,09/09/2016 8:02,Manhattan,FIRST STEPS TRANSP INC. (,20 mins,3,Running Late
X154,Other,11/15/2016 07:45:00 AM,Bronx,"BORO TRANSIT, INC.",15-20 MN,5,Running Late
M949,Heavy Traffic,11/15/2016 07:45:00 AM,Manhattan,LEESEL TRANSP CORP (B2192,20,2,Running Late
L549,Heavy Traffic,11/15/2016 07:50:00 AM,Brooklyn,"RELIANT TRANS, INC. (B232",30mins,2,Running Late
X509,Heavy Traffic,11/15/2016 07:51:00 AM,Bronx,G.V.C. LTD. (B2192),15MIN,5,Running Late
N212,Weather Conditions,11/15/2016 07:48:00 AM,All Boroughs,VAN TRANS LLC (B2192),30mins,3,Running Late
K572,Heavy Traffic,11/15/2016 07:50:00 AM,Brooklyn,"RELIANT TRANS, INC. (B232",15MINS,5,Running Late
X375,Heavy Traffic,11/15/2016 07:50:00 AM,Bronx,VAN TRANS LLC (B2192),15 mins,13,Running Late
L634,Heavy Traffic,11/15/2016 07:52:00 AM,Brooklyn,"RELIANT TRANS, INC. (B232",30mins,4,Running Late
X262,Weather Conditions,11/15/2016 07:52:00 AM,Bronx,VAN TRANS LLC (B2192),30mins,12,Running Late
L785,Heavy Traffic,11/15/2016 07:53:00 AM,Bronx,"RELIANT TRANS, INC. (B232",20 MIN,4,Running Late
M550,Heavy Traffic,11/15/2016 07:52:00 AM,Manhattan,"RELIANT TRANS, INC. (B232",15MINS,7,Running Late
X029,Heavy Traffic,09/09/2016 8:08,Bronx,"RELIANT TRANS, INC. (B232",15MINS,8,Running Late
L644,Heavy Traffic,11/15/2016 07:56:00 AM,Bronx,"RELIANT TRANS, INC. (B232",20 MIN,6,Running Late
Y501,Weather Conditions,11/15/2016 07:45:00 AM,Bronx,"DON THOMAS BUSES, INC. (B",20 MIN,3,Running Late
M560,Heavy Traffic,11/15/2016 07:56:00 AM,Manhattan,"RELIANT TRANS, INC. (B232",15MINS,6,Running Late
Q062,Heavy Traffic,11/15/2016 07:58:00 AM,Queens,"RELIANT TRANS, INC. (B232",20 MIN,4,Running Late
X490,Heavy Traffic,11/15/2016 07:58:00 AM,Bronx,G.V.C. LTD. (B2192),5MIN,8,Running Late
M181,Heavy Traffic,11/15/2016 07:58:00 AM,Manhattan,"RELIANT TRANS, INC. (B232",15MINS,5,Running Late
X973,Heavy Traffic,11/15/2016 07:59:00 AM,Bronx,G.V.C. LTD. (B2192),10min,8,Running Late
L707,Heavy Traffic,11/15/2016 07:59:00 AM,Bronx,"RELIANT TRANS, INC. (B232",20 MIN,7,Running Late
X073,Heavy Traffic,11/15/2016 07:50:00 AM,Bronx,"BORO TRANSIT, INC.",15-20 MIN,4,Running Late
L622,Heavy Traffic,11/15/2016 08:00:00 AM,,"RELIANT TRANS, INC. (B232",15MINS,4,Running Late
R677,Heavy Traffic,11/15/2016 08:00:00 AM,Staten Island,"RELIANT TRANS, INC. (B232",20mins,5,Running Late
Y501,Weather Conditions,11/15/2016 08:00:00 AM,,"DON THOMAS BUSES, INC. (B",20 MINTUES,6,Running Late
M520,Heavy Traffic,11/15/2016 08:01:00 AM,Manhattan,"RELIANT TRANS, INC. (B232",25 MIN,5,Running Late
L780,Heavy Traffic,11/15/2016 08:02:00 AM,,"RELIANT TRANS, INC. (B232",20 min,3,Running Late
L924,Heavy Traffic,11/15/2016 08:03:00 AM,Queens,"RELIANT TRANS, INC. (B232",25 MIN,4,Running Late
X431,Weather Conditions,11/15/2016 07:55:00 AM,Bronx,PRIDE TRANSPORTATION (SCH,20MIN,6,Running Late
L612,Heavy Traffic,11/15/2016 08:03:00 AM,,"RELIANT TRANS, INC. (B232",15MINS,2,Running Late
M811,Heavy Traffic,11/15/2016 08:05:00 AM,Manhattan,"RELIANT TRANS, INC. (B232",20 MIN,9,Running Late
L017,Heavy Traffic,11/15/2016 08:00:00 AM,Brooklyn,B & F SKILLED INC.(B2192),20mins,3,Running Late
K780,Weather Conditions,11/15/2016 08:03:00 AM,Brooklyn,"RELIANT TRANS, INC. (B232",,11,Running Late
M868,Heavy Traffic,11/15/2016 07:55:00 AM,Manhattan,LEESEL TRANSP CORP (B2192,20,4,Running Late
L640,Heavy Traffic,11/15/2016 08:05:00 AM,Manhattan,"RELIANT TRANS, INC. (B232",15MINS,4,Running Late
R375,Heavy Traffic,11/15/2016 08:07:00 AM,Staten Island,"RELIANT TRANS, INC. (B232",25 MIN,4,Running Late
J712,Weather Conditions,11/15/2016 08:07:00 AM,New Jersey,"RELIANT TRANS, INC. (B232",,8,Running Late
Q417,Heavy Traffic,11/15/2016 08:08:00 AM,Queens,"RELIANT TRANS, INC. (B232",15MINS,3,Running Late
L012,Heavy Traffic,11/15/2016 07:50:00 AM,Brooklyn,B & F SKILLED INC.(B2192),20 MIN,3,Running Late
X918,Heavy Traffic,11/15/2016 08:03:00 AM,Bronx,G.V.C. LTD. (B2192),20MIN,10,Running Late
M502,Heavy Traffic,11/15/2016 08:05:00 AM,Manhattan,LEESEL TRANSP CORP (B2192,15MIN,6,Running Late
Y943,Heavy Traffic,11/15/2016 08:10:00 AM,,"DON THOMAS BUSES, INC. (B",20 MINTUES,6,Running Late
M536,Won`t Start,11/15/2016 08:11:00 AM,Manhattan,"RELIANT TRANS, INC. (B232",,3,Breakdown
N003,Heavy Traffic,11/15/2016 08:13:00 AM,Nassau County,VAN TRANS LLC (B2192),15 MINS,4,Running Late
M114,Heavy Traffic,11/15/2016 08:12:00 AM,Manhattan,FIRST STEPS TRANSP INC. (,35min,2,Running Late
M251,Heavy Traffic,11/15/2016 08:02:00 AM,Manhattan,LEESEL TRANSP CORP (B2192,20,5,Running Late
M090,Weather Conditions,11/15/2016 08:15:00 AM,Manhattan,FIRST STEPS TRANSP INC. (,30 min,3,Running Late
W902,Heavy Traffic,11/15/2016 08:15:00 AM,Westchester,VAN TRANS LLC (B2192),40 MINS,1,Running Late
W944,Heavy Traffic,11/15/2016 08:15:00 AM,Westchester,CHILDREN`S TRANS INC. (B2,20 mins,1,Running Late
U913,Heavy Traffic,11/15/2016 07:55:00 AM,Rockland County,PRIDE TRANSPORTATION (SCH,20 Min,1,Running Late
J508,Weather Conditions,11/15/2016 08:16:00 AM,New Jersey,"THOMAS BUSES, INC. (B2321",45 min,1,Running Late
X425,Weather Conditions,11/15/2016 08:10:00 AM,Bronx,PRIDE TRANSPORTATION (SCH,15MIN,5,Running Late
W946,Heavy Traffic,11/15/2016 08:15:00 AM,Westchester,CHILDREN`S TRANS INC. (B2,20 mins,2,Running Late
M453,Weather Conditions,11/15/2016 08:19:00 AM,Manhattan,FIRST STEPS TRANSP INC. (,20 min,1,Running Late
W947,Heavy Traffic,11/15/2016 08:18:00 AM,Westchester,CHILDREN`S TRANS INC. (B2,30 mins,1,Running Late
M274,Heavy Traffic,11/15/2016 08:15:00 AM,Manhattan,LEESEL TRANSP CORP (B2192,20MIN,3,Running Late
N004,Heavy Traffic,11/15/2016 08:20:00 AM,Nassau County,"THOMAS BUSES, INC. (B2321",1 hour,1,Running Late
X959,Heavy Traffic,11/15/2016 07:59:00 AM,Bronx,G.V.C. LTD. (B2192),15MIN,8,Running Late
P526,Mechanical Problem,11/15/2016 08:00:00 AM,Manhattan,ACME BUS CORP. (B2321),,5,Breakdown
Q196,Heavy Traffic,11/15/2016 08:25:00 AM,Queens,FIRST STEPS TRANSP INC. (,15 mins,1,Running Late
M418,Heavy Traffic,11/15/2016 08:25:00 AM,Manhattan,FIRST STEPS TRANSP INC. (,15 mins,8,Running Late
M462,Heavy Traffic,11/15/2016 08:25:00 AM,Manhattan,FIRST STEPS TRANSP INC. (,20 Min,2,Running Late
M038,Heavy Traffic,11/15/2016 08:15:00 AM,Manhattan,LEESEL TRANSP CORP (B2192,20,4,Running Late
M035,Heavy Traffic,11/15/2016 08:25:00 AM,Manhattan,"THOMAS BUSES, INC. (B2321",20 Min,2,Running Late
Q298,Heavy Traffic,11/15/2016 08:25:00 AM,Queens,FIRST STEPS TRANSP INC. (,30 mins,6,Running Late
M272,Heavy Traffic,11/15/2016 08:25:00 AM,Manhattan,LEESEL TRANSP CORP (B2192,20,3,Running Late
L035,Heavy Traffic,11/15/2016 08:32:00 AM,Brooklyn,B & F SKILLED INC.(B2192),15 mins,4,Running Late
Q810,Heavy Traffic,11/15/2016 08:25:00 AM,Queens,FIRST STEPS TRANSP INC. (,10 mins,2,Running Late
M772,Weather Conditions,11/15/2016 08:34:00 AM,Manhattan,"RELIANT TRANS, INC. (B232",,5,Running Late
L899,Heavy Traffic,11/15/2016 08:37:00 AM,Brooklyn,"RELIANT TRANS, INC. (B232",30mins,4,Running Late
M659,Heavy Traffic,11/15/2016 08:20:00 AM,Manhattan,LEESEL TRANSP CORP (B2192,20 MIN,2,Running Late
K366,Heavy Traffic,11/15/2016 08:38:00 AM,Brooklyn,"RELIANT TRANS, INC. (B232",15MINS,4,Running Late
Q195,Heavy Traffic,11/15/2016 08:35:00 AM,Queens,FIRST STEPS TRANSP INC. (,15,3,Running Late
Q820,Heavy Traffic,11/15/2016 08:35:00 AM,Queens,FIRST STEPS TRANSP INC. (,20 mins,3,Running Late
L636,Heavy Traffic,11/15/2016 08:39:00 AM,,"RELIANT TRANS, INC. (B232",15MINS,2,Running Late
N617,Heavy Traffic,11/15/2016 08:35:00 AM,Nassau County,"THOMAS BUSES, INC. (B2321",20 Min,2,Running Late
